d9a6d092-4b5c-47d8-aa3e-5019639620ee,0.39,Corn
b296a472-86f7-49f0-b640-2e0044293bea,1.5,Corn
61fb533c-4884-4921-8aed-9a97766afccf,0.048,S.cerevisiae
89117759-dd21-49e9-a1bd-c75e683fc1d1,0.23,Corn
0fd862ce-fd3f-41ae-be52-ae8ae23bbb49,2.0,Corn
5c56acd6-e4d4-4834-8086-6dfba4cc8c4c,3.8,Corn
697da6fd-b007-4177-b044-2cdcc96156e6,0.20,Wheat
01fbfcc5-a58e-43e9-b90b-d1837f7e6a5d,1.3,Wheat
7a623067-bc9a-4ef9-ac84-b3a03012366e,0.83,Corn
264b2916-c597-4df2-a0df-512e2b0bd3db,0.31,Turkey
b4fd571a-cea1-400a-94cd-16911a58b1dd,1.4,Corn
61ada0ba-64ab-4465-93fd-2578bbec58b7,0.001,Tomato
03c9b4b4-71cd-4c76-89ce-bc6f99d62c9f,0.92,Corn
4d7e0a8a-bf45-46be-ba50-945766b8164d,1.7,Tomato
3f690df3-f439-4772-a384-36a113bf5705,0.001,Tomato
ac7116c7-1e40-4a37-a5c3-e61b2c505149,0.13,S.cerevisiae
a5a05321-8d5b-4d54-9006-ca5f96115903,1.2,Corn
478b35d2-7804-4aba-b358-a66e727e3170,0.60,Wheat
3532cae7-84d4-4d25-858f-dc53a1818c77,1.1,Corn
d1efd808-68ce-4332-a346-8165170cc4c7,0.016,S.cerevisiae
1914bff5-2303-4f4f-b95c-54219ca7aed2,2.7,Arugula
fc10e30f-b721-4352-9b60-0b091bf44adb,0.50,Arugula
a031a3e7-9bbf-47f7-8719-5f5867e6e1ae,0.56,Corn
0faba875-9547-4337-b44a-66f5d8e00f1e,8.4,Wheat
30fd96f8-c652-4255-8304-774a108f0dd9,0.73,Tomato
d9479401-88b4-4dcf-b81a-2a66a8a01144,0.72,Corn
3a8a5a51-de53-482e-8bdf-4adb4b50bc15,0.014,S.cerevisiae
9dbf39ba-8733-4b84-953e-a895b446f266,0.57,S.cerevisiae
17d368a8-80cd-42c7-bc04-b295a41b9831,0.19,Arugula
db13780d-3f5f-4b0b-bf94-afd2c9715a52,0.64,Wheat
7c214bd3-9b9b-4a51-b44c-f40290f1b5ba,0.81,Corn
18a47a3b-f6f4-40d6-8d62-c8b231876ac7,5.0,Tomato
c049daaa-5cb6-492a-8629-815f1850f252,5.7,Corn
93d920fc-226d-4e37-91ef-3ed0c70b4b09,6.4,Corn
00e7f675-429a-4b0a-81f6-e6b8a8d2470f,1.98e-04,S.cerevisiae
9740cf32-f9c5-4727-9442-a44cd7226ed5,0.017,S.cerevisiae
78c13c6f-864f-4f0b-872f-d999f3bf777f,0.20,S.cerevisiae
1de7dd6b-82ce-4973-93cc-bbb1d435990f,0.31,Corn
26cd7a7e-30c7-4539-b14d-dcda80ee1b6f,0.031,Wheat
a3e298bd-5c74-42fb-b089-afd48dcff122,0.41,Arugula
8963cdd1-b178-4926-88c3-aae30d996c09,1.1,Arugula
44eba8d3-bd74-43fd-a304-983c070eac5b,0.70,S.cerevisiae
dc9f7d65-b351-4836-a2bf-9d0e9b6ebbe2,0.004,S.cerevisiae
9e57bd8b-54e0-4062-a356-0d464444080e,1.2,Corn
a91fd742-deb6-4eee-8440-97a98b39fa8f,3.6,Corn
343e9688-8578-47a5-9a2f-0f136b30e94d,0.18,Tomato
3b9fba4f-c975-4862-b5d9-662aff39b911,1.8,Corn
bc8bd6af-f167-490a-9728-35f174945067,0.033,S.cerevisiae
b1ffae2a-5a7f-4ed6-9572-551bb8eaf6c8,0.23,S.cerevisiae
a25e27e0-8c98-48e1-9eff-1aa2ebdac5f8,0.62,Wheat
c14f14db-aa0c-45b6-9aac-ac7f06bba367,0.10,Corn
233adb92-944c-4c57-bb94-a91bfb22af65,1.5,Tomato
73800a46-a186-43ae-a047-7e224344e0fb,2.0,S.cerevisiae
1739520e-fe7b-4f6d-9167-dbf2efe9728f,0.29,Arugula
241d6b66-1deb-4f86-9b80-c89678f19f72,0.74,Arugula
d263ffa6-5a5b-4cb1-ba56-c2b2adda0d98,2.9,Tomato
8d63738e-3f3b-4635-b92b-973c07e3487b,0.51,Tomato
43e7476d-7dde-4cf1-8cb3-1d0956cce595,0.53,Wheat
b5077d06-d7bd-4af8-b70a-da58751f2bc9,0.41,Wheat
e2f33350-5215-47fd-9956-1229f3c417be,0.51,Corn
ad1317d5-0d33-4c6a-91bc-2b863b03d36a,0.70,Arugula
7fa89ba5-0f72-4cb0-afd0-904218da5c2e,0.066,Wheat
304cb082-bed4-4d6f-8d0b-07f1069b96e3,2.5,Corn
bf327b12-7fd8-4e7b-baaa-a30361727498,0.46,Wheat
27c34068-8c22-40af-b80c-2274f58c2ff5,0.53,Arugula
9cf3e0c6-8a1e-4b53-8115-67d4031df86b,0.079,Tomato
1f113b65-2ebe-4b8d-9ba8-56bb12bd517e,1.35e-04,Tomato
87629e63-c700-4400-8597-1ce373dfcf91,2.3,Arugula
0c3eea9f-5800-44d0-9edc-1a3909f56037,0.057,Arugula
d6df6906-ac11-4b76-b613-16ae99d133db,1.2,Corn
587d6424-712b-4176-8e4f-518f5f7c8d81,0.67,Wheat
93eed629-339d-4752-b686-e9bd00038ced,0.93,Corn
0ac43f96-5ec8-431d-bd19-698e47500503,0.025,S.cerevisiae
07717400-5955-40bf-98ba-69684e1131f9,0.44,Corn
39efc4b9-d871-404b-bbbc-dff7e8745d4d,9.0,Wheat
13d301ff-b421-4689-9eab-12af8abbab88,0.14,Corn
09a897f6-5719-4bb6-a0d2-0dd8aa8a9cb3,0.24,Corn
2e732e56-d7df-4bf9-a6a0-138f73536abe,1.5,Arugula
db130ec6-d0d5-4854-ad49-905caedd8593,0.71,Arugula
c2bd415b-1a24-48cb-a6c6-da62c984aaf8,2.3,S.cerevisiae
450679a9-0ee7-4d0e-8466-b5ffdeb927e1,3.2,Wheat
c4dd7413-603f-45ec-b5a2-59f9c7c7c733,2.8,Arugula
b7865211-b644-4a04-8d00-1d15a7146762,0.017,S.cerevisiae
ea5f1f7a-6e3c-4360-982d-914bbc047f3a,10,Corn
c0159464-f6cd-446f-a212-c3dc15e8be65,0.28,Corn
4a5d2dee-ccdd-4e7a-a54e-84163fab735f,0.006,S.cerevisiae
4e84a19d-c8ba-4edd-82b6-226e6dd83c20,0.35,S.cerevisiae
50ae70be-962e-4132-ab58-7be41f80995f,4.9,Corn
8b182b3e-8f4b-4895-ac0f-c40d91eaa98e,1.5,Wheat
048fc517-d73c-4455-af6b-e56d7abb9de6,0.98,S.cerevisiae
46a5e07a-b8da-43b3-a1e4-67d82b0f673c,1.1,Corn
90312373-a7f8-4471-9e87-fac906424bb9,5.0,Corn
96c599c8-f381-4dad-a995-8ec3033b9a86,2.7,Corn
5683b810-6dea-4d48-82a3-636698ebf671,1.1,Tomato
3b23b7e1-ccc3-44a8-930c-b65b99aadf3b,0.93,Corn
826f00d6-ae8e-45cc-9587-0cec23bd91ee,9.8,Corn
a7851d71-ccbb-4e69-a704-4c2fcf73c811,0.36,Corn
85fa051a-35fa-4713-a5ad-fbd1d4f22c51,5.80e-04,Tomato
f2fe1cc1-64f7-4908-9029-62c7bd97094d,2.0,Tomato
1952e870-e0d7-47af-9e58-0ff3aaad4b4d,7.4,Corn
d02f162b-add2-4756-9ba9-01a839d41c22,0.012,Wheat
cd3a6cbc-f7d4-4cee-bdf1-f4e6821c212c,1.4,Corn
a968ed3e-ccf9-467f-9cd6-86a4561f118b,0.48,Tomato
da3aa5a6-8b6f-4f03-b5a5-09ce5df4bef0,3.5,Corn
52c843de-728c-4c2e-9f94-1dd512a4b53a,0.015,Tomato
a5893e76-e8a6-4dfc-a63c-fc86ba1d83d4,0.002,Arugula
b4b78446-b176-4f53-8315-12bd7cbcc3e6,1.8,Pig
5d3e0d64-7307-4c0d-9618-b566c77560fc,0.80,Corn
3b54288d-c2e1-439e-b56c-82355dd19ad0,2.1,Wheat
2e05470f-206b-49b9-8016-ee9be569d6cd,0.19,Wheat
4b8d9f7a-bb77-4053-8216-4825571000ca,0.79,S.cerevisiae
5204d52b-c99f-420f-a406-d22af5d0fd98,8.0,Wheat
91c387e6-31ba-466e-a799-05435ca9c9a4,0.064,Corn
fb86591a-b11e-4db8-9953-e380fde82ed0,5.7,Tomato
61f85e8e-114f-4be6-871e-0206509cea2b,0.011,Tomato
c93cc06f-9480-4853-9f79-52730637954d,1.9,Corn
1e4dd3c7-2bd2-4df8-b3e2-420f2b462d89,0.57,Tomato
62e2802b-dd35-4c7e-92f7-d39645c6538a,0.25,Corn
05d67c56-9f1c-4e3d-8d6b-1aae41164ad4,0.008,Tomato
83599683-6b1f-4fee-ac2e-a81c06dfccc4,0.96,S.cerevisiae
883d1d6a-8ca3-4ffb-b7b8-915e500df019,1.8,Tomato
164260db-96af-4eb5-a88d-44b1c3aed31d,0.74,Corn
4f017b62-9486-40e2-a16b-41d361dc0235,0.59,Corn
34926789-1c9f-4e69-b37e-f57942b137b7,0.076,Corn
795f16b0-ddaf-43f0-a005-7886041c362b,0.46,S.cerevisiae
7e8836d3-2db7-4493-8a42-17f546e91912,6.6,Wheat
c6d153e8-290b-4814-a99f-8610c186141d,0.009,S.cerevisiae
f3574857-181a-4716-8eaa-bc42093b00bb,1.7,Corn
ade3f56c-d46c-4e69-a407-1ae038cc21b0,0.14,Corn
1ecf0ed8-1f21-4821-94d4-41a8dc1a481b,0.003,Tomato
984d1728-c07b-4a78-a140-55aed07f02ab,2.1,Wheat
4e46a162-937c-41d7-b59c-62a2ff1d5f5c,1.0,Tomato
514c4ada-33f4-4d54-8158-15f253ea9ae0,0.16,Corn
d26db1cf-b7e8-4bb5-a845-fc1987e0a473,0.35,Corn
ee528456-1f97-44d6-a908-c1c8cef3acab,0.79,Corn
2998ad1a-fcaf-4a3e-a94c-fcbe4cfd1bde,0.18,Corn
71e718bf-e458-4d13-b5f0-8fbb2028436d,4.2,Corn
7e66adca-554a-4594-9f5d-6c0f0df420d7,3.1,Corn
69151720-27c1-4f1f-9b0b-507fd8a17f95,0.46,Arugula
4706a261-f318-4d63-922f-aa0a5148f9d2,0.043,Chicken
fec221b8-9b2c-4c5a-8d30-bc1952eb154a,1.1,Corn
e917dd5e-0df2-470a-94b1-f9b0cd5c669a,1.8,Arugula
6fb851ee-1b7f-47f1-bfd8-8c969fd4a15e,0.10,Arugula
71ebd87a-9890-4a5c-a12c-b2d0a5f18779,1.8,Turkey
2bd2cb62-f6c1-404a-ba51-19a28cd6f6b7,0.016,S.cerevisiae
0a531939-18e2-4a3d-9665-3b97011f2c03,6.8,Arugula
6d40345b-2da4-4842-b78b-21659c4d52b8,1.7,Corn
791b58a1-a19e-4f73-a070-512764aabb55,0.44,Tomato
d200d2c7-a2b4-4022-9ccd-ebebdccbd27b,2.2,Corn
add2f6ec-bc7c-4a68-94c8-a66a1f2a9a48,0.76,Cow
13c41fbe-0413-4cfc-adc2-241768e7f570,0.28,Corn
ddd70e58-4d75-48fe-998a-766ffe0e6d19,3.8,Wheat
d083d6a1-c20b-41c8-859d-39f0b23cdebb,0.11,S.cerevisiae
f9b8be98-27d7-4d86-bac5-243d6743a3fd,0.079,Tomato
ab4a8f7e-b615-481a-ae3c-e77f321687b3,0.49,Wheat
98d24c51-7285-4505-bb8b-ba3e07f3f3e6,4.4,Corn
d0e75773-069c-4b14-98d9-c74d0ea05e12,0.62,Arugula
1d2da646-8904-40b4-9230-f3cf8c3b159c,0.68,Wheat
b39234ce-7d8a-4396-8deb-d82020dec2f4,0.19,Arugula
acf7e5c6-c2f5-4656-8ee6-30b5cef01e39,0.22,Chicken
a833c392-ca95-41a1-ad6e-64277978c4a5,3.2,Arugula
287e4341-2ff5-474f-b160-cd6ded308e38,2.3,S.cerevisiae
54ba4933-ff33-43a9-82a6-097eba74b100,0.56,Tomato
ab391f1c-a070-4e4a-8b32-a382d3bf3731,2.3,Corn
b8e51d69-8db0-479c-8542-d3f44d79bc9c,1.9,Corn
636ff6ef-a2cc-4f29-b90d-fbe2979cf439,0.25,Tomato
a5b62ca0-d3cf-4c07-a198-cd3aae658234,0.11,Pig
00355250-f22e-4b42-8b49-fca6439e0b7f,1.6,Wheat
1cdddbd3-2452-4b47-aa96-271037c798d3,2.8,Corn
bc046cc2-4eb6-4800-8762-dc103b3cebc5,3.6,Wheat
efca9e7b-4416-4911-8d08-6f300dbe38bf,0.78,Corn
78d3d050-edf0-4067-97ef-5c5ab2e3a0d0,0.73,Corn
77217d03-f239-40cb-a619-9afdc8516589,0.73,Tomato
2be9f196-354e-4076-8bd3-10315ba127dc,3.1,Corn
82030374-8c2a-4561-8d45-6d4b18159ce3,1.2,Corn
88a0bfdb-5368-4c94-9003-c34d270c142a,2.9,Wheat
a01e91d2-3268-4c34-a18d-897e65819e10,1.3,S.cerevisiae
4206f647-264e-4f9f-9a0b-2da672ec2634,0.031,Corn
7f01ed2a-7a7f-4dd8-97a4-60f9ec4e9f07,2.7,Tomato
ee751818-e94c-4717-8d93-97abf24d62a8,0.15,Corn
c5787934-c357-4f82-912f-4d1d2e0d3bc2,1.9,Wheat
9b2e3adf-2064-4dc4-9f5f-8a654aa16496,0.059,Corn
796bf270-0376-4004-a39c-74fe2b2f1854,0.13,Corn
c71190fa-1954-460f-a648-650d604e5199,1.3,Tomato
a081751f-60c7-434a-b31c-9c60f8bfa7e7,0.092,Corn
21d6b181-7fde-45df-930f-797843b8ee04,0.78,Wheat
310cb749-8e4e-4faf-921c-f74b02021c70,0.19,S.cerevisiae
0158f261-f1e9-4535-912e-896c0de8775b,1.1,Corn
cd195c65-d42f-48c9-bb01-8c34278b544f,1.8,S.cerevisiae
d60fd49e-9a19-434d-af62-b1cdc940b043,0.78,Tomato
bf31cb77-094f-4b6b-ac4a-7784e24e4a1d,0.019,S.cerevisiae
4894b322-a1a0-480a-af2a-c993081f6fe7,1.2,Arugula
3fe9f200-367a-4ac2-9965-45861491eb51,1.6,Corn
74af7537-a42f-4fa7-9207-ca06d09fb022,0.020,S.cerevisiae
5849d003-5305-4e62-b891-8accf5ebcca1,0.64,Corn
05ac7ef9-d727-420f-ac2e-6752606cc6be,0.31,Wheat
cb9c66af-2f56-47c7-a1ec-05a0c7446a4e,6.5,Corn
40cc68f9-65b0-43ec-b76d-d7bb9476d96f,0.084,Tomato
8defeda8-9fb9-437e-88c6-c6290bab1c08,0.47,Corn
29e01c60-db2b-4916-b2d3-998772045b66,3.4,Arugula
3165ddf9-e972-43ae-80f6-897611ed1422,0.39,Tomato
92def5db-e41a-4dc1-9cfe-e89324b018f5,7.7,Corn
a65481d6-e3a3-4858-b17f-5e220ee56e6f,0.11,S.cerevisiae
66c8bce5-9024-4602-a6a7-9cc737835975,1.8,Corn
624ec335-3d78-4c4a-99ec-1093f5bb677a,0.55,Wheat
49ec8bdb-882f-4382-ae82-155c51645a95,2.6,Wheat
1ad61237-b0d6-4ddb-876d-a86feacb962a,0.023,S.cerevisiae
d4b5a379-4e11-4cb8-a5f7-da6280525529,4.2,Wheat
85371c0e-026a-40ba-b16d-e5959356cae8,3.93e-05,Turkey
0bb3827b-1225-4fcf-95d8-9afd7293ec41,1.9,Corn
923f17fa-528a-4d8c-b47f-f07ec79fef84,2.1,Corn
c35e02af-cfdb-43bc-9528-afab743b2a3a,2.5,Corn
8ebf1d60-4c6d-42e7-9baf-6d56697ca941,1.6,Corn
16f66f8e-7394-4b79-8161-de9f81abedac,0.60,Arugula
00770d7d-2bd0-46b0-bdf2-f1ecb1ee7e34,0.71,Arugula
ac67c149-4413-4675-8acd-6c6eccae8240,4.1,Corn
4e147f5a-06d0-4cf2-ac68-6bd78d5800cd,0.041,S.cerevisiae
ef393c0b-54f8-446b-b1fc-dc53c891bc9b,2.6,S.cerevisiae
bd97ba93-7072-4788-b7cb-3ef85bb83384,0.93,Wheat
7e5bb7d0-2577-40aa-a251-5f9c2081ed11,0.10,Tomato
a04fdafe-4510-4e9c-ad9e-ef2699d1928e,0.004,Wheat
1ef30f5a-2fb1-4f23-ae52-c0baff9a0296,0.63,Wheat
8c9e5133-2e5b-4640-b160-24a024ad2138,6.4,Corn
f5e6b807-85df-44d0-a1ea-90640e97e430,0.15,Corn
33044b79-e743-40ab-a86a-10854d0194d3,1.7,Corn
a25b0f0c-450e-48b7-ac0d-b5d286926765,0.29,Turkey
1da259ee-5994-493f-af8c-2a8828c5532b,0.13,S.cerevisiae
5aae4fd3-039b-40b2-add9-dfdb0bcf0a1a,0.36,Arugula
c4646f75-ed45-45b3-a638-5ecda9fa16b9,0.73,Corn
2e5f2492-455b-4d21-b0db-e5ec8f613fc3,0.95,Tomato
9fb2e492-0d32-48b1-8b60-ef0657c677c6,0.098,Tomato
50a7f69f-f8d0-46b1-8e88-f881c46e6e9e,0.45,Arugula
7fc0a88f-2efe-4871-88c1-dfac8d6d0a81,2.9,Corn
55cab399-1128-4ca2-b7f2-4032cc1f27d9,4.0,Corn
1763c0f1-7875-4ada-8c9f-89a78ce409ad,4.9,Corn
96ac88f5-f5bf-4d34-847c-88f3b3639b13,1.6,Arugula
2479b63e-f4b1-448a-8a9c-751242f80ffe,0.91,Corn
37926b24-ea4f-409e-8ed7-9d2659d5b3f7,0.34,Wheat
f535009c-d541-40d5-9e93-671753315427,2.0,Corn
8183c6ab-cd3b-4cb4-a6ab-a59bed80b209,0.50,Turkey
508ff670-81b7-4cc3-8591-e003bfc642c7,0.55,Corn
c1ba55fd-eba1-4f0f-b63e-33624ff0710d,0.007,Tomato
418228de-cef6-49e0-89b7-42d45064a290,1.9,Corn
2afa897d-5e84-4e40-8fcc-1ed9ccfdd5d5,7.0,Corn
c22e400f-1ecc-4bc9-8b8f-ef5526a227d6,1.5,Corn
7e235a4b-7d5c-4f80-90e2-a92287c8a874,1.6,Arugula
a6e2cd0e-5d73-4ef6-934c-86d28de51020,0.44,Corn
3fcde139-2544-4093-a693-8a9a90742789,0.023,S.cerevisiae
6a445dce-b8de-4fa0-b210-497ad04e701f,0.49,Salmon
cbe1b8b8-70f0-4d7a-bad1-15ed4090283e,7.6,Wheat
b7587d0e-44f6-4e6b-b1c8-47fde430210f,0.099,Arugula
97882b8a-2923-472a-9f61-a2d12a5db267,8.45e-04,Tomato
87b6610a-f197-47c2-a907-e37cb4147b69,1.80e-07,Turkey
e113053f-9e95-4ff6-8652-7a9347606cec,4.0,Corn
c8c8cd52-c3a8-4cf8-af7a-ae6f3fdb62df,0.95,Arugula
1154fd3f-3eea-4d9a-92bd-fe225e734aea,1.2,Corn
b0e261bf-5498-4bae-a206-28b2ab373e9a,3.62e-04,S.cerevisiae
7259003e-9387-4e7c-a931-5e80e39c3d21,2.0,S.cerevisiae
e5924b09-1bb3-4879-a64f-0034c92c8191,0.002,S.cerevisiae
6a9b45a9-adb9-4451-962a-ccf05a54c773,0.49,Tomato
5c8d37ec-45db-4816-a2b1-d8b9016dc219,6.0,Wheat
fc65bd74-70ae-4455-8ae5-ff452b5daadb,2.0,Corn
60cf1e96-04c9-4362-9eb0-700f4a0c4568,1.6,Corn
66ff2859-b06f-4a24-a9c1-e85bfce0b18b,0.55,Tomato
8ccb97f5-1d8e-4b1c-ac74-6b10be2a484d,2.1,Wheat
97b0a5ef-0870-4f12-b915-1c1dffaa7101,2.4,Tomato
343ab557-4f2d-411b-b931-3b77d4326c1c,0.51,Tomato
778fd3dd-e2dc-4421-b910-6d4b47d3e9d3,0.54,Corn
1728d4b0-df00-4864-b78d-438e558b50d9,2.7,Corn
826bb8a7-5fd1-4b12-bdfd-b6422d5ec212,0.25,Corn
566e75dc-3156-490c-ad18-052ea8436dc7,0.73,Tomato
375b93bd-0a25-4f1e-a7f0-85692c5c1774,0.027,Tomato
3ae67d7a-867f-4048-9179-638060c66177,0.10,Tomato
0f2cada2-b3ae-4d43-94a9-26275a18f91d,1.1,Corn
f493c31c-9b42-42d6-b604-5bd76c3ad7fd,1.3,Corn
bee9e2ef-e3e5-4ac2-b884-6f7a4f533bf2,7.31e-06,Turkey
877dd5a1-8acf-4e38-848b-ad1971464ed7,0.004,S.cerevisiae
7be5dab7-e539-493e-ad29-95a72f8de15a,0.68,Wheat
c28d20ab-0c83-4056-bddb-523ca900b652,0.33,S.cerevisiae
65fa62b1-ee82-4704-8fba-38a03f7deca7,8.05e-08,Turkey
d734a3be-f1aa-4274-ae4c-1b53de755414,0.038,Wheat
ddb55bee-ff31-4110-b29c-abefaed09b27,0.38,Corn
1e586650-e3f4-4beb-a53c-88dcb301b8b6,0.24,S.cerevisiae
9b6c1f6c-3853-4663-ac7e-2e16e7537398,0.50,Tomato
1f76c91c-1cd6-4dcf-8357-c903eac37b46,0.48,Tomato
58a44294-f578-43ee-b3bb-913119fc517a,3.0,Wheat
abd5dae7-8ff2-4dc3-a365-b2230a8d072b,0.12,Corn
016b8f21-41c5-4e34-84bc-b482caa1d24a,1.2,Wheat
5a7be81e-5cf1-4278-b0a5-2690d1bbf164,3.7,Corn
1d87940e-4d05-4841-ba3f-5eedae074ecb,0.024,S.cerevisiae
b3d0d8df-b9e1-4482-8373-646732355c7d,0.16,Tomato
c6b5d34b-b15e-4854-b2b5-6e522e05a1a6,0.20,Wheat
23e44b62-40d5-4a99-b4b5-8ce69a0b47bc,2.0,Tomato
038ae556-5859-45c5-86b9-2bf3c474ff00,1.8,S.cerevisiae
0fe21edc-9d40-4059-987c-c1a040ffa48c,0.34,Tomato
93e61896-9b42-495c-8cbf-b1e911f6bac1,1.9,Tomato
b3c9182d-c41a-4d57-ad09-ab1f3e5c02b2,8.4,Corn
2838f6c6-c4d9-450e-90e5-86cf7e0c0cce,0.47,Tomato
e79e98e9-14fb-4656-ba73-45f83b5ea158,0.28,Tomato
1dd3b143-741b-4f01-9e4c-c49fd4e9d6e0,1.2,Corn
f739d655-e42d-41b1-b5cc-f12e0f904e68,0.073,S.cerevisiae
4dff9de6-9095-4a34-a58e-5e6abf11193f,0.35,Corn
a5052be2-d368-4123-93d9-425813830056,0.43,Corn
5ef3d7ab-d16d-4641-a198-15a36f163fb2,0.037,S.cerevisiae
4907b000-7f33-4797-8960-c2bf2141e51a,0.047,S.cerevisiae
21b73a5c-0b1f-443a-9175-74f79f01987d,1.0,Corn
8c9d416b-299f-4ca2-94c0-2c6a958a8cf3,1.7,Corn
615574b3-6d98-4170-8988-56b69bb026a3,3.8,Corn
660b1653-6340-4129-b67f-807d06590c93,0.13,Wheat
0eece881-d876-4406-a594-740cdd8e11ec,1.1,Wheat
4c1fbc9a-c56e-4d77-a763-4cb097db698b,0.001,S.cerevisiae
de2be2b4-00f2-4f76-ad07-116cdc24c6b6,0.23,S.cerevisiae
5767d1d2-9b66-4659-8f01-99f9bc1f7dcc,2.10e-07,Turkey
16d2f6a7-5276-4f61-b01f-b13b5b96548b,0.74,Corn
bdc971b7-97c3-4442-bed2-752be1f8cb0f,1.5,Corn
f87451e9-6df9-4fda-a261-2a0c03151627,1.2,Arugula
86410e85-1854-4bf0-8cc2-ccf5fbf1850d,0.90,Wheat
cfe746a2-966c-4ec5-ab25-1ace6094270d,0.24,S.cerevisiae
51dada48-caf8-4d6c-88f8-d825ab717d8b,0.51,Tomato
18810e10-32d2-426f-8de0-1d4a9b3ebfcf,2.6,Corn
c41685f7-58dd-404b-8fca-f533145db77d,0.86,Corn
9fbdfb29-3022-4224-82fa-8a40d24ed323,3.5,Corn
b2bd4601-d497-4416-b77d-935d1e18fef0,0.13,Tomato
5da1b907-7e1a-4e4f-bed5-8d2a54f71dd9,1.6,Wheat
b19f04d6-ab03-4b2d-822f-81de62427413,0.25,Arugula
4e4f29cc-7669-4947-a5e3-d51f351f0571,5.50e-08,Turkey
cc86948d-3925-448e-979c-8378ba48c972,1.2,Corn
4ddc06b6-d96b-4412-9e38-968da8831cc3,1.9,Pig
b594b6c0-0912-4679-8a3f-3b51c54d3604,0.081,Wheat
3120e356-8059-4b2f-9866-091de012cc89,2.9,Chicken
64b8567f-9b4b-4cb6-af04-e88b27c60101,0.79,S.cerevisiae
5ae0204b-4e10-4f97-8e3e-47f94311ef60,1.69e-07,Turkey
01319fb6-4810-45b6-9b47-4f9923e16641,0.15,Wheat
f9ab145e-9253-4814-ae08-522f5fd13c8d,3.4,Arugula
843f453f-5ad3-4d9e-bc53-f92b955779f3,0.55,Corn
5667ee4e-e6f1-4f70-a2e4-36ba0d9ab1f2,1.6,Tomato
564e1085-7efa-4901-96bd-0ca5b00157b4,0.43,Wheat
1835a212-c27e-4384-ab4c-9db23999c117,0.24,S.cerevisiae
2c17e0f7-3cd5-40cf-9f46-14fb7dffe23d,0.32,Wheat
19ac560f-fdad-4055-9478-9ff3830febda,3.3,S.cerevisiae
09507bd1-a898-468c-99e8-4dc4b0f3b29d,2.0,Corn
162a307d-71ba-492c-a4e0-edfda9ee43b3,0.31,Corn
de3d58f7-4ddf-4876-b136-1670b1d29948,0.99,Corn
fa58e21d-42ab-48e7-b57f-8bd86e1a99df,0.74,Corn
2071e133-4120-49fc-a7db-296740637cc0,1.5,Corn
dd23c59b-e127-421f-8445-71220bfb7dce,3.7,Corn
e6f655d9-0b40-43bd-a613-5b95a742f08e,4.51e-04,S.cerevisiae
90cea5fa-79f1-49a8-8099-c4341a0b7b0d,2.1,Wheat
c0c0c2ca-79bd-4ea7-b0b8-4b662a01bb60,0.035,Corn
7db5c5dc-b67e-404c-a392-e64155536a22,1.0,Corn
03e6b432-f33d-40ae-8eda-1176a152eae5,2.4,Corn
16c1474d-f497-43cf-9909-d043ddbc76ec,5.1,Arugula
